Identify_A,Identify_B
uniprotkb:Q05924,uniprotkb:P32361
uniprotkb:P52286,uniprotkb:Q12347
uniprotkb:P52286,uniprotkb:Q05947
uniprotkb:P36102,uniprotkb:P53010
uniprotkb:P29468,uniprotkb:P39927
uniprotkb:P29468,uniprotkb:P35728
uniprotkb:P45976,uniprotkb:P29468
uniprotkb:P15108,uniprotkb:P25644
uniprotkb:P40089,uniprotkb:P25644
uniprotkb:P25644,uniprotkb:P40070
uniprotkb:P25644,uniprotkb:P47017
uniprotkb:P53905,uniprotkb:P25644
uniprotkb:P08018,uniprotkb:P23301
uniprotkb:P00358,uniprotkb:P08018
uniprotkb:P25293,uniprotkb:P08018
uniprotkb:Q12159,uniprotkb:P08018
uniprotkb:Q12163,uniprotkb:P08018
uniprotkb:P08018,uniprotkb:P39990
uniprotkb:P08018,uniprotkb:P35182
uniprotkb:P08018,uniprotkb:P37291
uniprotkb:Q04368,uniprotkb:P40512
uniprotkb:P40512,uniprotkb:P40150
uniprotkb:Q03981,uniprotkb:P40512
uniprotkb:Q03981,uniprotkb:P40512
uniprotkb:P40512,uniprotkb:Q04368
uniprotkb:Q12250,uniprotkb:P40512
uniprotkb:P40512,uniprotkb:Q12250
uniprotkb:P40512,uniprotkb:Q12250
uniprotkb:P52286,uniprotkb:P40512
uniprotkb:P40512,uniprotkb:P52286
uniprotkb:Q12468,uniprotkb:P40512
uniprotkb:Q12468,uniprotkb:P40512
uniprotkb:P53330,uniprotkb:Q12477
uniprotkb:Q06488,uniprotkb:Q12477
uniprotkb:P53844,uniprotkb:P53037
uniprotkb:P40091,uniprotkb:P23201
uniprotkb:P40091,uniprotkb:P23201
uniprotkb:P12686,uniprotkb:P17558
uniprotkb:P17558,uniprotkb:P53305
uniprotkb:P17558,uniprotkb:Q03976
uniprotkb:P17558,uniprotkb:P42847
uniprotkb:P40496,uniprotkb:P17558
uniprotkb:P32902,uniprotkb:P17558
uniprotkb:P47150,uniprotkb:P17558
uniprotkb:P17558,uniprotkb:P53733
uniprotkb:P10662,uniprotkb:P17558
uniprotkb:P17558,uniprotkb:P47141
uniprotkb:P17558,uniprotkb:P33759
uniprotkb:P16861,uniprotkb:P06787
uniprotkb:P06787,uniprotkb:P16861
uniprotkb:P06787,uniprotkb:P16861
uniprotkb:P16861,uniprotkb:P06787
uniprotkb:P16862,uniprotkb:P16861
uniprotkb:P16861,uniprotkb:P16862
uniprotkb:P16862,uniprotkb:P16861
uniprotkb:P16861,uniprotkb:P16862
uniprotkb:P16861,uniprotkb:P16862
uniprotkb:P16861,uniprotkb:P16862
uniprotkb:P38872,uniprotkb:Q12159
uniprotkb:P35176,uniprotkb:P38872
uniprotkb:P39743,uniprotkb:P38872
uniprotkb:P42841,uniprotkb:P39015
uniprotkb:P42841,uniprotkb:P53538
uniprotkb:P39927,uniprotkb:P42841
uniprotkb:P42841,uniprotkb:P53538
uniprotkb:P42841,uniprotkb:P20049
uniprotkb:P39927,uniprotkb:P42841
uniprotkb:P36104,uniprotkb:P42841
uniprotkb:P42841,uniprotkb:Q01329
uniprotkb:P29468,uniprotkb:P42841
uniprotkb:P42841,uniprotkb:P25339
uniprotkb:P25339,uniprotkb:P42841
uniprotkb:P29468,uniprotkb:P42841
uniprotkb:P42841,uniprotkb:P38765
uniprotkb:P42841,uniprotkb:P29468
uniprotkb:P32788,uniprotkb:P42841
uniprotkb:Q12159,uniprotkb:P42841
uniprotkb:Q06224,uniprotkb:P42841
uniprotkb:Q06102,uniprotkb:P42841
uniprotkb:Q12159,uniprotkb:P42841
uniprotkb:P42841,uniprotkb:Q06224
uniprotkb:P42841,uniprotkb:P38765
uniprotkb:P42841,uniprotkb:P42073
uniprotkb:P42841,uniprotkb:P42073
uniprotkb:P39927,uniprotkb:P42841
uniprotkb:P42841,uniprotkb:Q12102
uniprotkb:Q06632,uniprotkb:P42841
uniprotkb:P42841,uniprotkb:Q06632
uniprotkb:Q06632,uniprotkb:P42841
uniprotkb:Q12102,uniprotkb:P42841
uniprotkb:Q12102,uniprotkb:P42841
uniprotkb:P45976,uniprotkb:P42841
uniprotkb:P42841,uniprotkb:P45976
uniprotkb:P42841,uniprotkb:P32598
uniprotkb:P42841,uniprotkb:P39732
uniprotkb:P42841,uniprotkb:P32598
uniprotkb:P42841,uniprotkb:P35728
uniprotkb:P42841,uniprotkb:P35728
uniprotkb:Q12321,uniprotkb:P40356
uniprotkb:P40356,uniprotkb:P19659
uniprotkb:P23301,uniprotkb:P40356
uniprotkb:P40356,uniprotkb:Q12321
uniprotkb:P40356,uniprotkb:P32569
uniprotkb:Q06213,uniprotkb:P40356
uniprotkb:P47822,uniprotkb:P40356
uniprotkb:Q12124,uniprotkb:P40356
uniprotkb:P40356,uniprotkb:Q12343
uniprotkb:P47822,uniprotkb:P40356
uniprotkb:P40356,uniprotkb:P33308
uniprotkb:P38633,uniprotkb:P40356
uniprotkb:P40356,uniprotkb:Q12124
uniprotkb:P33308,uniprotkb:P40356
uniprotkb:P40356,uniprotkb:P38633
uniprotkb:P40356,uniprotkb:Q12343
uniprotkb:P25046,uniprotkb:P40356
uniprotkb:P38782,uniprotkb:P40356
uniprotkb:P35842,uniprotkb:P43623
uniprotkb:P46655,uniprotkb:P35842
uniprotkb:P35842,uniprotkb:P00635
uniprotkb:P35842,uniprotkb:P39708
uniprotkb:P25300,uniprotkb:P35842
uniprotkb:P50947,uniprotkb:P40505
uniprotkb:P38255,uniprotkb:P50947
uniprotkb:P32561,uniprotkb:P50947
uniprotkb:P50947,uniprotkb:P38429
uniprotkb:P07270,uniprotkb:P00447
uniprotkb:P61830,uniprotkb:P07270
uniprotkb:P17442,uniprotkb:P17157
uniprotkb:P20052,uniprotkb:P17442
uniprotkb:P17157,uniprotkb:Q06324
uniprotkb:P17157,uniprotkb:Q08966
uniprotkb:P17157,uniprotkb:P17442
uniprotkb:P40038,uniprotkb:P17157
uniprotkb:P40187,uniprotkb:P40106
uniprotkb:P38828,uniprotkb:P40187
uniprotkb:P39104,uniprotkb:P34730
uniprotkb:P53252,uniprotkb:Q12230
uniprotkb:P35719,uniprotkb:P53252
uniprotkb:Q12230,uniprotkb:P53252
uniprotkb:P35719,uniprotkb:P53252
uniprotkb:P34756,uniprotkb:P53252
uniprotkb:P35719,uniprotkb:P53252
uniprotkb:P50089,uniprotkb:P53252
uniprotkb:Q12230,uniprotkb:P53252
uniprotkb:P34756,uniprotkb:P53252
uniprotkb:P53252,uniprotkb:P35719
uniprotkb:P53252,uniprotkb:Q04279
uniprotkb:Q12230,uniprotkb:P53252
uniprotkb:P53252,uniprotkb:P22147
uniprotkb:P22147,uniprotkb:P53252
uniprotkb:P25343,uniprotkb:P53252
uniprotkb:P53252,uniprotkb:Q03407
uniprotkb:P53617,uniprotkb:P53252
uniprotkb:P53617,uniprotkb:P53252
uniprotkb:P14066,uniprotkb:Q03178
uniprotkb:P34730,uniprotkb:Q03407
uniprotkb:Q03407,uniprotkb:Q12089
uniprotkb:Q12230,uniprotkb:Q03407
uniprotkb:P21538,uniprotkb:Q03407
uniprotkb:Q03407,uniprotkb:P53252
uniprotkb:Q03880,uniprotkb:Q12144
uniprotkb:Q12159,uniprotkb:Q03880
uniprotkb:Q07362,uniprotkb:Q03880
uniprotkb:P09435,uniprotkb:Q03880
uniprotkb:P36160,uniprotkb:Q03880
uniprotkb:Q03880,uniprotkb:Q03973
uniprotkb:Q04383,uniprotkb:P36158
uniprotkb:Q06629,uniprotkb:P53973
uniprotkb:Q06629,uniprotkb:Q06623
uniprotkb:Q06629,uniprotkb:Q06623
uniprotkb:Q06629,uniprotkb:P53973
uniprotkb:P53973,uniprotkb:Q06629
uniprotkb:P34223,uniprotkb:Q06629
uniprotkb:P25694,uniprotkb:Q06629
uniprotkb:P13586,uniprotkb:P18239
uniprotkb:P14736,uniprotkb:P13586
uniprotkb:P13586,uniprotkb:P05030
uniprotkb:P38185,uniprotkb:P13586
uniprotkb:P13586,uniprotkb:P14736
uniprotkb:P13586,uniprotkb:O13528
uniprotkb:O13528,uniprotkb:P13586
uniprotkb:P04840,uniprotkb:P13586
uniprotkb:P13586,uniprotkb:P18238
uniprotkb:P13586,uniprotkb:P05755
uniprotkb:P41805,uniprotkb:P13586
uniprotkb:P13586,uniprotkb:P39004
uniprotkb:P13586,uniprotkb:P40458
uniprotkb:P39743,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:P00358
uniprotkb:O13528,uniprotkb:P33775
uniprotkb:P33767,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:P32599
uniprotkb:P33775,uniprotkb:P09435
uniprotkb:P38353,uniprotkb:P33775
uniprotkb:P33754,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:P39743
uniprotkb:P33775,uniprotkb:P09435
uniprotkb:P33775,uniprotkb:P39015
uniprotkb:Q12275,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:P53326
uniprotkb:P33775,uniprotkb:P05030
uniprotkb:P46655,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:P33302
uniprotkb:P33775,uniprotkb:P46956
uniprotkb:P33775,uniprotkb:Q12230
uniprotkb:P04840,uniprotkb:P33775
uniprotkb:Q03973,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:P02294
uniprotkb:P33775,uniprotkb:P04840
uniprotkb:P05030,uniprotkb:P33775
uniprotkb:P04912,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:P04912
uniprotkb:Q08972,uniprotkb:P33775
uniprotkb:Q00055,uniprotkb:P33775
uniprotkb:P07246,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:Q06440
uniprotkb:P02309,uniprotkb:P33775
uniprotkb:P33775,uniprotkb:P02309
uniprotkb:P33775,uniprotkb:Q06440
intact:EBI-7330403,uniprotkb:P36069
uniprotkb:P36069,uniprotkb:P40041
uniprotkb:P00358,uniprotkb:P13382
uniprotkb:P13382,uniprotkb:P00358
uniprotkb:P38121,uniprotkb:P13382
uniprotkb:P38121,uniprotkb:P13382
uniprotkb:P13382,uniprotkb:P38121
uniprotkb:P39015,uniprotkb:P21951
uniprotkb:P00358,uniprotkb:P21951
uniprotkb:P21951,uniprotkb:P27344
uniprotkb:P27344,uniprotkb:P21951
uniprotkb:P24482,uniprotkb:P21951
uniprotkb:P21951,uniprotkb:P27344
uniprotkb:Q04603,uniprotkb:P21951
uniprotkb:P24482,uniprotkb:P21951
uniprotkb:P21951,uniprotkb:Q04603
uniprotkb:P24482,uniprotkb:P21951
uniprotkb:P24482,uniprotkb:P21951
uniprotkb:P21951,uniprotkb:P29469
uniprotkb:P21951,uniprotkb:P38710
uniprotkb:P29469,uniprotkb:P21951
uniprotkb:P46957,uniprotkb:P47110
uniprotkb:P15436,uniprotkb:P47110
uniprotkb:P47110,uniprotkb:P39743
uniprotkb:P39743,uniprotkb:P47110
uniprotkb:P47110,uniprotkb:P15992
uniprotkb:P47110,uniprotkb:P46957
uniprotkb:P47110,uniprotkb:P15873
uniprotkb:P47110,uniprotkb:P15873
uniprotkb:Q08746,uniprotkb:P39985
uniprotkb:P39008,uniprotkb:P12612
uniprotkb:P53252,uniprotkb:P39008
uniprotkb:P39008,uniprotkb:P38879
uniprotkb:P39008,uniprotkb:P31384
uniprotkb:P28005,uniprotkb:P38786
uniprotkb:P41812,uniprotkb:P28005
uniprotkb:P28005,uniprotkb:P38786
uniprotkb:P38336,uniprotkb:P28005
uniprotkb:P53218,uniprotkb:P38786
uniprotkb:P38291,uniprotkb:P53853
uniprotkb:P38291,uniprotkb:P41812
uniprotkb:P38786,uniprotkb:P38291
uniprotkb:P23594,uniprotkb:P54786
uniprotkb:P50111,uniprotkb:P23594
uniprotkb:Q04368,uniprotkb:Q12348
uniprotkb:Q04368,uniprotkb:P40512
uniprotkb:Q04368,uniprotkb:Q12468
uniprotkb:Q04368,uniprotkb:Q03981
uniprotkb:Q04368,uniprotkb:P39727
uniprotkb:Q04368,uniprotkb:P32472
uniprotkb:Q04368,uniprotkb:P53119
uniprotkb:Q04368,uniprotkb:Q12280
uniprotkb:Q04368,uniprotkb:P32333
uniprotkb:Q04368,uniprotkb:P39016
uniprotkb:Q04368,uniprotkb:P38861
uniprotkb:Q04368,uniprotkb:P39683
uniprotkb:Q04368,uniprotkb:P53549
uniprotkb:Q04368,uniprotkb:P40327
uniprotkb:Q04368,uniprotkb:P33297
uniprotkb:Q04368,uniprotkb:P33298
uniprotkb:Q04368,uniprotkb:P33299
uniprotkb:Q04368,uniprotkb:Q01939
uniprotkb:Q04368,uniprotkb:P50086
uniprotkb:Q04368,uniprotkb:Q12355
uniprotkb:Q04368,uniprotkb:Q12069
uniprotkb:Q04368,uniprotkb:P53972
uniprotkb:Q04368,uniprotkb:Q04847
uniprotkb:Q04368,uniprotkb:P38886
uniprotkb:Q04368,uniprotkb:P43588
uniprotkb:Q04368,uniprotkb:P32496
uniprotkb:Q04368,uniprotkb:O13563
uniprotkb:Q04368,uniprotkb:P53196
uniprotkb:Q04368,uniprotkb:P32565
uniprotkb:Q04368,uniprotkb:Q12250
uniprotkb:Q04368,uniprotkb:Q12377
uniprotkb:Q04368,uniprotkb:Q06103
uniprotkb:Q04368,uniprotkb:Q08723
uniprotkb:Q04368,uniprotkb:Q04062
uniprotkb:Q04368,uniprotkb:P18759
uniprotkb:Q04368,uniprotkb:O94742
uniprotkb:Q04368,uniprotkb:P52286
uniprotkb:Q04368,uniprotkb:P42933
uniprotkb:Q04368,uniprotkb:Q06134
uniprotkb:Q04368,uniprotkb:P35184
uniprotkb:Q04368,uniprotkb:P53394
uniprotkb:Q04368,uniprotkb:Q06677
uniprotkb:Q04368,uniprotkb:P48231
uniprotkb:Q04368,uniprotkb:P36101
uniprotkb:Q04368,uniprotkb:Q12199
uniprotkb:Q04368,uniprotkb:P34219
uniprotkb:Q04368,uniprotkb:P25040
uniprotkb:Q04368,uniprotkb:P43593
uniprotkb:Q04368,uniprotkb:P32319
uniprotkb:Q04368,uniprotkb:P40028
uniprotkb:Q04368,uniprotkb:P36018
uniprotkb:P17106,uniprotkb:P38783
uniprotkb:P17106,uniprotkb:P38851
uniprotkb:P17106,uniprotkb:P40513
uniprotkb:P17106,uniprotkb:O75012
uniprotkb:P17106,uniprotkb:P27929
uniprotkb:P17106,uniprotkb:P38205
uniprotkb:P17106,uniprotkb:P36059
uniprotkb:P17106,uniprotkb:P50861
uniprotkb:P17106,uniprotkb:P22353
uniprotkb:P17106,uniprotkb:P40033
uniprotkb:P17106,uniprotkb:Q03430
uniprotkb:P17106,uniprotkb:P10662
uniprotkb:P17106,uniprotkb:P32902
uniprotkb:P17106,uniprotkb:P33759
uniprotkb:P17106,uniprotkb:P28778
uniprotkb:P17106,uniprotkb:P47150
uniprotkb:P17106,uniprotkb:P38120
uniprotkb:P17106,uniprotkb:Q03201
uniprotkb:P17106,uniprotkb:P53732
uniprotkb:P17106,uniprotkb:Q02608
uniprotkb:P17106,uniprotkb:Q03246
uniprotkb:P17106,uniprotkb:P42847
uniprotkb:P17106,uniprotkb:P53733
uniprotkb:P17106,uniprotkb:P38175
uniprotkb:P17106,uniprotkb:P36056
uniprotkb:P17106,uniprotkb:Q01163
uniprotkb:P17106,uniprotkb:Q03976
uniprotkb:P17106,uniprotkb:P40496
uniprotkb:P17106,uniprotkb:P47141
uniprotkb:P17106,uniprotkb:P53305
uniprotkb:P17106,uniprotkb:P21771
uniprotkb:P17106,uniprotkb:P53292
uniprotkb:P17106,uniprotkb:Q02950
uniprotkb:P17106,uniprotkb:P17558
uniprotkb:P17106,uniprotkb:Q03088
uniprotkb:P17106,uniprotkb:P53937
uniprotkb:P17106,uniprotkb:Q04608
uniprotkb:P17106,uniprotkb:P47137
uniprotkb:Q12406,uniprotkb:Q05123
uniprotkb:Q12406,uniprotkb:Q03818
uniprotkb:Q12406,uniprotkb:P38287
uniprotkb:Q12406,uniprotkb:Q9URQ5
uniprotkb:Q12406,uniprotkb:P25573
uniprotkb:Q12406,uniprotkb:Q12477
uniprotkb:Q12406,uniprotkb:P43565
uniprotkb:Q12406,uniprotkb:P53236
uniprotkb:Q12406,uniprotkb:Q06488
uniprotkb:Q12406,uniprotkb:Q06639
uniprotkb:Q12406,uniprotkb:Q02206
uniprotkb:Q12406,uniprotkb:Q07979
uniprotkb:Q12406,uniprotkb:P25632
uniprotkb:Q12406,uniprotkb:P32832
uniprotkb:Q12406,uniprotkb:P43609
uniprotkb:Q12406,uniprotkb:Q03124
uniprotkb:Q12406,uniprotkb:P53330
uniprotkb:Q12406,uniprotkb:Q06168
uniprotkb:Q12406,uniprotkb:Q12216
uniprotkb:Q12406,uniprotkb:P32597
uniprotkb:Q12406,uniprotkb:Q06817
uniprotkb:Q12406,uniprotkb:Q04411
uniprotkb:Q12406,uniprotkb:P40434
uniprotkb:P36088,uniprotkb:P40106
uniprotkb:P36088,uniprotkb:P53834
uniprotkb:P36088,uniprotkb:P53150
uniprotkb:P36088,uniprotkb:P40187
uniprotkb:P36088,uniprotkb:P38109
uniprotkb:P29465,uniprotkb:P40971
uniprotkb:P29465,uniprotkb:P40567
uniprotkb:P29465,uniprotkb:P38798
uniprotkb:P29465,uniprotkb:P54003
uniprotkb:P29465,uniprotkb:P48412
uniprotkb:Q06071,uniprotkb:Q06333
uniprotkb:Q06071,uniprotkb:P35727
uniprotkb:Q06071,uniprotkb:P53158
uniprotkb:Q06071,uniprotkb:P48232
uniprotkb:Q06071,uniprotkb:P40003
uniprotkb:Q12527,uniprotkb:Q06410
uniprotkb:Q12527,uniprotkb:Q12092
uniprotkb:Q12527,uniprotkb:Q12421
uniprotkb:Q12527,uniprotkb:P47183
uniprotkb:Q12527,uniprotkb:P38306
uniprotkb:P33327,uniprotkb:P38632
uniprotkb:P33327,uniprotkb:Q05541
uniprotkb:P33327,uniprotkb:P43124
uniprotkb:P33327,uniprotkb:Q08204
uniprotkb:P33327,uniprotkb:Q08816
uniprotkb:P38872,uniprotkb:P35176
uniprotkb:P38872,uniprotkb:Q03786
uniprotkb:P38872,uniprotkb:P32419
uniprotkb:P38872,uniprotkb:P38750
uniprotkb:P38872,uniprotkb:P38809
uniprotkb:Q12091,uniprotkb:P36143
uniprotkb:Q12091,uniprotkb:P47011
uniprotkb:Q12091,uniprotkb:P23337
uniprotkb:Q12091,uniprotkb:P27472
uniprotkb:Q12091,uniprotkb:P07244
uniprotkb:Q08119,uniprotkb:Q12072
uniprotkb:Q08119,uniprotkb:P43596
uniprotkb:Q08119,uniprotkb:Q04213
uniprotkb:Q08119,uniprotkb:P38144
uniprotkb:Q08119,uniprotkb:P40363
uniprotkb:P53192,uniprotkb:P40056
uniprotkb:P53192,uniprotkb:Q12154
uniprotkb:P53192,uniprotkb:P31374
uniprotkb:P53192,uniprotkb:P38085
uniprotkb:P53192,uniprotkb:Q04116
uniprotkb:Q04347,uniprotkb:P38779
uniprotkb:Q04347,uniprotkb:P53734
uniprotkb:Q04347,uniprotkb:Q3E705
uniprotkb:Q04347,uniprotkb:Q3E705
uniprotkb:Q04347,uniprotkb:P32771
uniprotkb:Q04347,uniprotkb:P15646
uniprotkb:Q04347,uniprotkb:Q08905
uniprotkb:Q04347,uniprotkb:P53849
uniprotkb:Q04347,uniprotkb:Q03532
uniprotkb:Q04347,uniprotkb:Q05931
uniprotkb:Q04347,uniprotkb:Q12176
uniprotkb:Q04347,uniprotkb:Q08962
uniprotkb:Q04347,uniprotkb:Q08444
uniprotkb:Q04347,uniprotkb:P39744
uniprotkb:Q04347,uniprotkb:Q07896
uniprotkb:Q04347,uniprotkb:P40991
uniprotkb:Q04347,uniprotkb:Q08287
uniprotkb:Q04347,uniprotkb:Q08647
uniprotkb:Q04347,uniprotkb:Q05131
uniprotkb:Q04347,uniprotkb:Q05022
uniprotkb:Q04347,uniprotkb:Q05942
uniprotkb:Q04347,uniprotkb:P10080
uniprotkb:Q04347,uniprotkb:P24088
uniprotkb:P40024,uniprotkb:P53226
uniprotkb:P40024,uniprotkb:Q12099
uniprotkb:P40024,uniprotkb:P10081
uniprotkb:P40024,uniprotkb:Q07959
uniprotkb:P40024,uniprotkb:Q03780
uniprotkb:Q06156,uniprotkb:P38170
uniprotkb:Q06156,uniprotkb:Q06680
uniprotkb:Q06156,uniprotkb:P38635
uniprotkb:Q06156,uniprotkb:P38989
uniprotkb:Q06156,uniprotkb:Q12267
uniprotkb:Q99257,uniprotkb:P35729
uniprotkb:Q99257,uniprotkb:P49687
uniprotkb:Q99257,uniprotkb:P52891
uniprotkb:Q99257,uniprotkb:P46673
uniprotkb:Q99257,uniprotkb:P53011
uniprotkb:P38682,uniprotkb:P48570
uniprotkb:P38682,uniprotkb:Q12425
uniprotkb:P38682,uniprotkb:P09620
uniprotkb:P38682,uniprotkb:P51402
uniprotkb:P38682,uniprotkb:P38177
uniprotkb:P38859,uniprotkb:P22943
uniprotkb:P38859,uniprotkb:P32264
uniprotkb:P38859,uniprotkb:P22336
uniprotkb:P38859,uniprotkb:P26754
uniprotkb:P38859,uniprotkb:P26755
uniprotkb:P33314,uniprotkb:P39678
uniprotkb:P33314,uniprotkb:P36157
uniprotkb:P33314,uniprotkb:P25302
uniprotkb:P33314,uniprotkb:P09959
uniprotkb:P33314,uniprotkb:Q12416
uniprotkb:P53280,uniprotkb:P38879
uniprotkb:P53280,uniprotkb:Q02642
uniprotkb:P53280,uniprotkb:P40314
uniprotkb:P53280,uniprotkb:P32383
uniprotkb:P53280,uniprotkb:P47086
uniprotkb:P32367,uniprotkb:P34111
uniprotkb:P32367,uniprotkb:P33339
uniprotkb:P32367,uniprotkb:Q06339
uniprotkb:P32367,uniprotkb:Q12415
uniprotkb:P32367,uniprotkb:Q12308
uniprotkb:P19146,uniprotkb:P00410
uniprotkb:P19146,uniprotkb:P40185
uniprotkb:P19146,uniprotkb:Q06390
uniprotkb:P19146,uniprotkb:P39928
uniprotkb:P19146,uniprotkb:Q12185
uniprotkb:P40460,uniprotkb:P33895
uniprotkb:P40460,uniprotkb:Q04477
uniprotkb:P40460,uniprotkb:P40014
uniprotkb:P40460,uniprotkb:Q07454
uniprotkb:P40460,uniprotkb:P38070
uniprotkb:Q05611,uniprotkb:P53008
uniprotkb:Q05611,uniprotkb:P32325
uniprotkb:Q05611,uniprotkb:Q03063
uniprotkb:Q05611,uniprotkb:P38737
uniprotkb:Q05611,uniprotkb:P36001
uniprotkb:Q05611,uniprotkb:P38970
uniprotkb:Q05611,uniprotkb:P17423
uniprotkb:Q05611,uniprotkb:P39526
uniprotkb:Q05611,uniprotkb:P25588
uniprotkb:Q05611,uniprotkb:O94084
uniprotkb:Q05611,uniprotkb:P38292
uniprotkb:Q05611,uniprotkb:P21372
uniprotkb:Q05611,uniprotkb:P34222
uniprotkb:Q05611,uniprotkb:P21264
uniprotkb:Q05611,uniprotkb:Q06407
uniprotkb:Q05611,uniprotkb:P40016
uniprotkb:Q05611,uniprotkb:P21691
uniprotkb:Q05611,uniprotkb:P13574
uniprotkb:Q05611,uniprotkb:Q08144
uniprotkb:Q05611,uniprotkb:P38932
uniprotkb:Q05611,uniprotkb:Q12407
uniprotkb:Q05611,uniprotkb:P39983
uniprotkb:Q05611,uniprotkb:O13521
uniprotkb:P40013,uniprotkb:P29311
uniprotkb:P40013,uniprotkb:P40956
uniprotkb:P40013,uniprotkb:Q12044
uniprotkb:P40013,uniprotkb:P20134
uniprotkb:P25342,uniprotkb:P32458
uniprotkb:P25342,uniprotkb:P32468
uniprotkb:P25342,uniprotkb:P06101
uniprotkb:P25342,uniprotkb:P32457
uniprotkb:P25342,uniprotkb:Q07657
uniprotkb:P46988,uniprotkb:P40005
uniprotkb:P46988,uniprotkb:P48363
uniprotkb:P46988,uniprotkb:P53900
uniprotkb:P46988,uniprotkb:Q04493
uniprotkb:P46988,uniprotkb:P52553
uniprotkb:Q04749,uniprotkb:P36069
uniprotkb:Q04749,uniprotkb:P40041
uniprotkb:Q04749,uniprotkb:P53183
uniprotkb:Q04749,uniprotkb:P40341
uniprotkb:Q12125,uniprotkb:Q12285
uniprotkb:Q12125,uniprotkb:P33420
uniprotkb:Q12125,uniprotkb:Q12457
uniprotkb:Q12125,uniprotkb:Q12118
uniprotkb:Q12125,uniprotkb:P38276
uniprotkb:P50277,uniprotkb:P42940
uniprotkb:P50277,uniprotkb:Q06148
uniprotkb:P50277,uniprotkb:Q02805
uniprotkb:P50277,uniprotkb:P53315
uniprotkb:P11709,uniprotkb:Q03306
uniprotkb:P11709,uniprotkb:P40084
uniprotkb:P11709,uniprotkb:P50104
uniprotkb:P11709,uniprotkb:P40207
uniprotkb:P39524,uniprotkb:P34909
uniprotkb:P39524,uniprotkb:P15731
uniprotkb:P39524,uniprotkb:P15732
uniprotkb:P39524,uniprotkb:P33202
uniprotkb:P36106,uniprotkb:P34167
uniprotkb:P36106,uniprotkb:P40457
uniprotkb:P36106,uniprotkb:Q06512
uniprotkb:P36106,uniprotkb:P29539
uniprotkb:P53130,uniprotkb:P06700
uniprotkb:P53130,uniprotkb:P06701
uniprotkb:P53130,uniprotkb:P11978
uniprotkb:P53130,uniprotkb:Q05854
uniprotkb:Q06485,uniprotkb:P41695
uniprotkb:Q06485,uniprotkb:P53202
uniprotkb:Q06485,uniprotkb:P32190
uniprotkb:Q06485,uniprotkb:P25333
uniprotkb:Q06485,uniprotkb:Q02574
uniprotkb:Q06485,uniprotkb:P53141
uniprotkb:Q06485,uniprotkb:P19524
uniprotkb:Q06485,uniprotkb:P32492
uniprotkb:Q06485,uniprotkb:P39083
uniprotkb:Q06485,uniprotkb:Q08417
uniprotkb:Q06485,uniprotkb:P36068
uniprotkb:Q06485,uniprotkb:P38272
uniprotkb:Q06485,uniprotkb:P51534
uniprotkb:Q06485,uniprotkb:Q04007
uniprotkb:Q06485,uniprotkb:Q03707
uniprotkb:Q06485,uniprotkb:P32343
uniprotkb:Q06485,uniprotkb:P37297
uniprotkb:Q06485,uniprotkb:P48526
uniprotkb:Q06485,uniprotkb:Q02208
uniprotkb:Q06485,uniprotkb:Q04767
uniprotkb:Q06485,uniprotkb:Q12496
uniprotkb:P40059,uniprotkb:P53892
uniprotkb:P40059,uniprotkb:P53935
uniprotkb:P40059,uniprotkb:P36083
uniprotkb:P40059,uniprotkb:Q3E769
uniprotkb:P53333,uniprotkb:P08593
uniprotkb:P53333,uniprotkb:P32523
uniprotkb:P53333,uniprotkb:Q12417
uniprotkb:P53333,uniprotkb:Q12208
uniprotkb:Q08965,uniprotkb:P48445
uniprotkb:Q08965,uniprotkb:Q08096
uniprotkb:Q08965,uniprotkb:Q02555
uniprotkb:Q08965,uniprotkb:Q12078
uniprotkb:P25453,uniprotkb:P32829
uniprotkb:P25453,uniprotkb:P12753
uniprotkb:P25453,uniprotkb:P33301
uniprotkb:P25453,uniprotkb:P38194
uniprotkb:P47068,uniprotkb:P07272
uniprotkb:P47068,uniprotkb:P34226
uniprotkb:P47068,uniprotkb:P40453
uniprotkb:P38147,uniprotkb:P34244
uniprotkb:P38147,uniprotkb:P06244
uniprotkb:P38147,uniprotkb:P06245
uniprotkb:P38147,uniprotkb:P07278
uniprotkb:Q12447,uniprotkb:P39966
uniprotkb:Q12447,uniprotkb:P34221
uniprotkb:Q12447,uniprotkb:P38089
uniprotkb:Q12447,uniprotkb:P22543
uniprotkb:P43549,uniprotkb:P32801
uniprotkb:P43549,uniprotkb:Q04233
uniprotkb:P43549,uniprotkb:P35719
uniprotkb:P43549,uniprotkb:P32618
uniprotkb:P53244,uniprotkb:P40495
uniprotkb:P53244,uniprotkb:Q02201
uniprotkb:P53244,uniprotkb:P38841
uniprotkb:P21192,uniprotkb:P41813
uniprotkb:P21192,uniprotkb:Q02795
uniprotkb:P21192,uniprotkb:P53850
uniprotkb:P21192,uniprotkb:P40483
