Identify_A,Identify_B
P31381,P38842
Q01163,P39547
P16151,Q03697
P25376,Q03697
P39547,Q03697
P16661,P41806
P33754,P40035
P25346,P53983
P53983,P38156
P38221,P25639
P53273,P38992
P43682,P49018
P16151,P50108
P16151,Q04396
P40440,Q04121
P32791,P40009
P23641,P38085
P23968,P49018
P23968,P25376
P35206,P23968
P25515,P23968
P39547,P32622
P00425,P39547
P21825,P39547
P22214,P18239
P38176,P38084
P04817,Q06135
P25376,Q06135
Q06135,P38085
Q12402,P49018
Q12402,P38356
P38353,Q12402
Q05521,P38156
P25639,P18238
P25639,P53752
P41815,P40557
P49018,P39003
P40441,P49018
P16151,P38166
P16151,P43562
P16151,P42934
P16151,Q03795
P16151,P40009
P40004,P16151
P04817,P38729
P43542,Q04991
P41543,P04817
P41543,P39547
Q02795,P41543
P25358,P43542
P25358,P43555
P25358,P43571
P25358,P04817
P40975,P25358
P33767,P25358
P25358,Q04121
P16151,P25358
P25358,P49018
Q06644,P25358
P25358,P38992
P25358,P87284
P25358,P25376
P38156,P25358
P38356,P25358
P25358,P38353
P38298,P25358
P16661,P25358
P25358,P38085
P35206,P25358
P25358,P46961
P31382,P39547
P22804,P25594
P22804,P39547
P38298,P43555
P49018,P37267
P37267,P38358
P39106,P25639
P25639,P39928
P04817,P25639
P43542,P25641
P25641,P49018
P43571,P53174
P53174,P49018
Q04121,P40318
Q99252,P43542
P25515,P49018
P25515,P38156
P25515,P35206
P16151,P53142
P40073,P14906
P33767,P14906
P16151,P14906
P25621,P14906
P14906,P38353
P38298,P14906
P14906,P38079
P38264,P43571
P17064,P38264
P38264,P04817
P25515,P38264
P40975,P38264
P33767,P38264
P38264,P48813
P38264,Q04121
P16151,P38264
P38264,P39004
P38264,P49018
Q06644,P38264
P38264,P38992
P41815,P38264
P38264,P52867
P25346,P38264
P25639,P38264
P38264,P25360
P38264,P25621
P38264,P25568
P25376,P38264
P38156,P38264
P38358,P38264
P38356,P38264
P38355,P38264
P38353,P38264
P07286,P38264
P38298,P38264
P16661,P38264
P38264,P35206
P38264,P39547
P38264,P53176
P40885,P39548
P39548,P49018
P25376,P87284
P38298,P87284
P87284,P35206
P35723,P43555
P04817,P35723
P25515,P35723
P35723,P33767
P35723,P49018
P35723,Q06644
P38992,P35723
P32837,P35723
P35723,P25376
P35723,P38156
P38356,P35723
P35723,P38353
P35723,P38298
P16661,P35723
P38085,P35723
P35206,P35723
Q12445,P49018
Q12445,P38356
Q12445,P38298
Q12445,P35206
P25376,P39551
P39551,P38085
P25376,P33335
P33335,P38085
P38298,Q04399
P25376,Q12233
P32837,P53835
P49018,P22215
P16151,P40438
P16151,P10566
P38843,P04817
P43542,P40073
P43555,P53394
P14772,P43633
P22140,P29465
P04817,P43561
P16151,P43561
P43561,P25376
P43561,P38298
P06775,P43542
P49018,P19145
P38079,P19145
P39547,Q04182
P36172,P39547
Q04263,P39547
P39103,P39548
Q12289,P38182
P04817,P46956
P40975,P46956
P33767,P46956
P46956,P49018
P25376,P46956
P46956,P38356
P46956,P38353
P38298,P46956
P46956,P38085
P38250,P40169
P38992,P38356
P36033,P25619
Q01896,Q06598
P33767,P38992
P38992,P49018
P04817,P18414
P16151,P18414
P18414,P49018
P38993,P49018
P16151,Q01590
P40975,P42846
P40975,P40009
Q04746,P40073
P43542,Q05998
P33767,Q02795
P40478,P04817
P40478,P48813
P40478,P38356
P40478,P35206
P32386,P25639
P32386,P35206
P38298,P39006
P38356,P25340
P41821,P11710
P25580,P47144
P25613,P04817
P25613,P25639
P25639,Q99271
P32331,P25639
P16151,P42836
Q04121,P41930
P42946,P43542
P42946,P40975
P38928,P04817
P40970,P35206
P38819,P38085
P35206,P38819
P04817,P46965
P46965,P41815
P46965,P38085
P38079,P46965
P15367,P46965
P04817,P47154
P40975,P47154
P33767,P47154
P49018,P47154
P47154,Q06644
P47154,P25639
P25376,P47154
P38358,P47154
P47154,P38356
P38353,P47154
P47154,P38298
P35206,P47154
P29465,P47154
P31381,P47154
Q03263,P48813
P38156,Q03263
Q03263,P39547
P39547,P04817
P38287,P47082
P38084,P47082
Q02896,P38356
P04817,P32903
P16151,P32903
P49018,P32903
P38138,P32837
P25045,P49018
P53181,P43542
P39004,P53181
P17064,P40075
P40071,P40073
P38875,P39012
P39012,P49018
P38310,P43561
P53142,P33311
P32660,P32803
P32803,P38085
P32803,P38819
P30605,P31381
P25613,P37020
P39547,P37020
P39547,P36015
P38079,P38604
P38287,P32621
P25371,P38356
P25639,P38814
P38969,P25639
P43542,Q06644
P47185,P49018
Q12359,P38131
P16151,P39542
Q04121,P53306
P40975,Q08144
P33296,P39719
Q07788,P43585
P25293,Q12263
P32381,Q12446
P60010,P60010
Q12446,P39743
P37370,Q12446
P25369,Q12446
P42951,Q12446
Q12446,Q06449
P43603,Q12446
Q12446,P53281
Q12446,P32793
Q12446,P60010
P39743,P60010
Q05080,P37370
P37370,Q05080
P37370,Q05080
Q05080,Q05080
Q05080,P37370
Q05080,P37370
P60010,P37370
P32367,Q12415
P20448,P04147
P39935,P04147
P04147,Q08979
Q05022,P04147
P27476,P04147
P04147,P47047
Q05946,Q05946
P04147,Q12499
Q05946,P40362
Q06406,P34230
P57743,P34230
P34230,P34230
P40089,P34230
P34230,P22147
P05453,P05453
P53064,P33322
P53336,P33322
Q12499,P33322
P27476,P33322
P33322,P20447
P28007,P33322
Q08965,Q08096
Q01560,Q12499
P40856,P20604
P20604,P20604
Q08979,Q01560
P20447,P29311
Q04067,P32497
Q01560,Q01560
Q04067,P06103
Q04067,Q04067
P17629,P17629
Q03768,Q03768
P33441,P17629
P17629,P53552
Q08723,P32496
P32496,P38886
P38764,P32496
P32496,Q01939
P07703,P07703
P07703,P10964
P07703,P20434
P07703,P04051
P07703,Q01080
P36159,P36159
P07703,P35718
P20448,P20448
P30656,P40302
P38217,P32505
P40302,P23639
P40303,P40302
P07703,P46669
P10964,P46669
P20434,P46669
Q01080,P46669
P32357,P32357
Q06679,P42945
P53276,P42945
P32565,P38886
Q08723,P32565
P42945,P42945
P38764,P32565
P32565,P43593
P20447,P27476
P32319,P32319
Q12387,Q12387
Q05123,Q06639
P20447,P20447
P43609,Q05123
Q05123,Q06488
P32832,Q05123
Q05123,Q02206
Q07979,Q05123
P32481,P32501
Q05123,Q03124
P32501,P32501
P09032,P32501
Q01080,P07703
P10964,Q01080
Q05636,Q01080
P20434,Q01080
Q01080,Q12499
Q01080,Q01080
P40016,P38886
P40016,Q08723
P38764,P40016
Q06679,Q02931
Q02931,P53276
P42945,Q02931
Q12024,Q04660
P07703,P20435
P53261,Q12024
P10964,P20435
P20434,P20435
P20435,P35718
P16370,P20435
P20435,P04050
Q01080,P20435
P38249,P32481
P32497,P38249
P38249,P06103
Q04067,P38249
Q06168,P43609
Q06168,P32832
Q06168,Q02206
P06103,Q05775
P32497,Q05775
P17629,P53552
Q04067,Q05775
P53552,P53552
P53552,P33441
P50095,P50094
P15790,P19454
P19454,P19454
P19454,P36076
P19454,P53254
P19454,P38930
P32558,P19454
P19454,P32657
Q03338,P36048
P32639,P36048
P57743,P36048
Q04177,P53276
P39935,P39935
Q04177,P42945
P30771,P30771
P40089,Q06406
Q06406,Q06406
Q06406,P57743
Q05471,P57743
P38886,P33298
P38764,P33298
P43593,P33298
P10964,P10964
P10964,P07703
P10964,P20434
Q01080,P10964
Q02792,P40856
P32910,P32910
P04051,P32910
P35718,P32910
Q12460,P27476
P25655,P25655
Q12499,Q12460
P20447,Q12460
P22147,P53235
P53064,P89105
P38351,P89105
P89105,P89105
P89105,P32558
P38439,P89105
P38688,P33399
P40303,P30656
P40303,P23639
P40303,P40303
P39935,P04786
P38886,P43588
P43588,Q01939
P43588,P38764
P43588,Q12377
P30656,P30656
P30656,P23639
P30656,P40303
P32367,P09436
P19263,P32585
P09436,Q01329
P16370,P16370
P16370,P20434
P41895,P16370
P04050,P16370
P22276,P07703
P04051,P22276
P22276,P35718
P33334,P40089
P34241,P34241
P32639,P33334
Q06679,Q04305
P53276,Q04305
Q04305,P42945
P40032,P40032
Q06103,P38886
Q01939,Q06103
Q12377,Q06103
Q06103,P43593
P24276,P24276
P36120,P36120
P40089,P22147
P22147,Q06406
P34230,P22147
P22147,P57743
P22147,P22147
P53256,Q05636
Q12149,P53256
P53256,P53256
P53256,Q08162
P30656,P32379
P23639,P32379
P38764,P38886
Q08723,P38764
P38764,P32832
P38764,P38764
P38764,Q12377
P43593,P38764
P57743,P49960
P21538,P21538
P53833,P38786
Q01939,Q08723
Q08723,P38764
Q12377,Q08723
P43593,Q08723
P16370,P34087
P38697,P50095
P04050,P34087
P04050,P23615
P12385,P05453
P23638,P23639
P23638,P30656
P23638,P40303
P40069,P39935
P39015,P39015
P39015,P40968
P53632,P47047
Q12176,Q12176
Q05022,Q12176
Q12176,P36120
P20604,P40856
P39008,P31384
P40856,P40856
P39730,P32481
P47019,P39730
P39730,Q12176
P39730,P06103
P36120,P39730
P32367,P32367
P37297,Q03338
P38344,P38344
P32324,P48362
P40089,P47017
Q06406,P47017
P47017,P57743
P22147,P47017
P30656,P22141
P22141,P23639
P22141,P40303
Q12211,Q12211
P53064,P53064
P53064,P38351
P89105,P53064
P53064,P32558
P38439,P53064
P15790,P43639
P43639,P19454
P43639,P38930
P32558,P43639
P32657,P43639
P25293,P38344
P36159,P25293
P21242,P23639
P30656,P21242
P20433,P20434
P16370,P20433
P40303,P21242
P04050,P20433
P39985,P53276
P36041,P07260
P32908,P32908
P33895,P32908
P25651,P32908
P38989,P32908
P39013,P32908
P32908,P32908
P32908,P32908
P32908,P32908
P40573,P32908
P38989,P32908
P53253,P32908
P36094,P32908
P36022,P32908
P17119,P32908
P32908,P32908
P32908,P32908
P32908,P32908
P38989,P32908
P36094,P32908
P36022,P32908
P17119,P32908
P23201,P01097
P31376,P01097
P53253,P01097
P36022,P01097
P12753,P01097
P53253,P38748
Q03954,P34237
Q03954,P34237
Q06629,P21192
Q04477,Q04477
Q06324,Q04477
P53159,Q04477
P32468,Q04477
P32908,Q04477
Q06324,Q04477
P53159,Q04477
Q06629,Q04477
P32468,Q04477
P36022,Q04477
P12753,Q04477
P40014,Q04477
Q04477,Q06324
P32908,P33895
Q06629,P33895
P47037,P33895
Q08581,Q08581
P38989,Q08581
Q07451,P17536
P40414,P40414
Q06440,Q06440
P39723,Q06440
P31376,P40574
P38853,P38853
P38853,P38853
P36022,P38853
P39013,P38853
P39946,P38853
P38853,P38853
P38853,P38853
P38853,P36022
P31376,P38853
P39723,P38853
P40091,P39523
P47037,P39523
Q06407,Q06407
P32908,P40957
P40957,P40957
Q06629,P40957
P40014,P40957
P47023,P47023
P47024,P47023
P39723,P47023
P47037,P47023
P47023,P47024
P47024,P47024
P39723,P47024
P47024,P47037
P32908,Q07457
P33895,Q07457
Q08581,Q07457
Q07457,Q07457
P38989,Q07457
Q06629,Q07457
P32618,Q07457
P47037,Q07457
P53900,Q07457
Q04477,P53159
P17065,P17065
P32389,P17065
P35736,Q12191
Q12191,Q12191
P33419,P38989
P33419,P38989
P47037,Q07508
P33895,Q00402
Q06629,Q00402
Q00402,P53253
P47037,Q00402
Q03954,Q00402
P33895,P31111
P33895,P31111
P33895,Q06629
P33895,Q12263
Q03954,Q12263
Q03954,Q12263
P33895,P32618
P32618,P32618
P53253,P32618
Q03954,P32618
P33895,P27895
P39523,P27895
P39723,P27895
P27895,P27895
Q06179,P27895
P39723,P27895
Q06179,P27895
P39523,P40091
P47037,P40091
P32908,P53253
P32908,P53253
P32908,P53253
P32618,P53253
P53253,P53253
P53900,P53253
P17119,P53253
P32908,P53278
Q04477,P53278
Q04477,P32468
Q01649,P32468
P32908,P47037
P33895,P47037
P38989,P47037
P32618,P47037
P47037,P47037
P47037,P47037
Q12267,P47037
P47037,P47037
P40352,P39013
Q02732,P32458
P47129,P47129
P32908,P47149
P32908,P47149
P32908,P47149
P33895,P47149
P53159,P47149
P19524,P47149
P40573,P47149
Q00402,P47149
Q06629,P47149
Q12267,P47149
P52553,P47149
Q01649,P47149
P12753,P47149
P39946,P47149
P17119,P47149
P53148,P47149
P47149,P40460
P32908,P47149
P32908,P47149
P32908,P47149
P33895,P47149
P53159,P47149
P19524,P47149
Q00402,P47149
Q06629,P47149
Q12267,P47149
P12753,P47149
P39946,P47149
P39946,P47149
P17119,P47149
P40460,P47149
P32908,P36094
P33895,P36094
P36094,P36094
Q04477,P36022
P32908,P36022
P01097,P36022
P40014,P36022
P33895,Q12267
P53253,Q12267
P32457,Q06568
P32389,Q06568
P41901,Q04746
P38989,Q04746
P47037,Q04746
P47037,Q04746
Q06179,Q04746
P39013,Q04746
P47037,Q04322
P32908,P12753
P33895,P12753
Q06629,P12753
P39013,P12753
P12753,P12753
P12753,P12753
P31376,P39083
P38853,P39946
P38853,P39946
P31376,P39946
P39946,P38313
P53253,P39946
P33419,P28743
P11709,P28743
P28743,P28743
P33419,P28743
P33419,P28743
P32908,P17119
P32908,P17119
P33895,P17119
P38236,P40460
P33895,P40460
P23201,P40460
P32468,P40460
P40460,P40460
P40460,P40460
P38236,P40460
P40460,P32468
P40460,P40460
P40460,P40460
P33419,P33419
P33419,P33419
P33419,P33419
P11709,P33419
P33895,P33419
P28743,P33419
P33419,P33419
P33419,P33419
P32908,Q03954
P33895,Q03954
P39013,Q03954
Q03954,Q03954
P53253,P08153
P40573,P32389
P17065,P32389
P39013,P32389
P32389,P32389
P53933,P15891
Q12134,P15891
Q12144,P38822
Q12144,P38822
P53933,P38822
P53933,P38822
P53933,P38822
P53142,P38822
Q12270,P38822
Q06604,P38822
P38130,P38822
P14359,P38822
P25385,P38822
P38822,Q04835
P36125,P38822
P33304,P38041
Q05080,P38041
P40077,P38041
P40095,P38041
P47115,P38041
P54786,P38041
P53939,P38041
P40077,P39969
P40091,P11710
P40073,P11710
Q12168,P39743
P47129,P39743
Q04322,P39743
Q06604,P39743
P53933,P39743
Q06604,P32790
Q06604,P32790
P53901,P32790
P53142,P32790
P40325,P32790
Q12144,P32790
Q12270,P32790
Q12134,P32790
P32793,P32790
P38130,P32790
P14359,P32790
P41544,P32790
P36125,P32790
P25385,P32790
Q04835,P32790
Q12168,P43603
P32790,P43603
P53142,P43603
P40325,P43603
P47129,P43603
Q04322,P43603
P53933,P43603
Q12134,P43603
Q12270,P43603
Q06604,P43603
P38257,P43603
P38130,P43603
P14359,P43603
P41544,P43603
P36125,P43603
P25385,P43603
Q04835,P43603
Q03973,P38753
Q01532,P38753
Q06108,P38753
Q04439,P38753
P40073,P38753
Q06604,P38753
P48524,P38753
P38753,P38351
P25604,P38753
P40453,P38753
O13527,P38753
P36037,P38753
Q08491,P38753
Q12168,P32793
Q04322,P32793
P32790,P32793
P38257,P32793
P40325,P32793
P47129,P32793
Q12144,P32793
P53933,P32793
Q12134,P32793
Q12270,P32793
Q06604,P32793
P38130,P32793
P14359,P32793
P41544,P32793
P36125,P32793
P47068,P36125
P40450,P36006
P47068,P36006
Q05080,P40073
Q06604,P40073
P53933,Q06449
Q08601,Q06449
P40036,P27637
P40187,P27637
P42073,P27637
P40095,P27637
Q04767,P27637
P53824,P27637
P40450,Q05080
P39955,Q05080
P33400,Q05080
P53901,Q05080
P40450,P04821
Q12216,P04821
P38272,P04821
P53733,P04821
P53280,P29366
P53280,P29366
P32618,P29366
P15274,P80667
P40450,P80667
Q08446,P80667
P35845,P80667
P39929,P80667
P40494,P15891
P53974,P15891
P17555,P15891
P50942,P15891
Q12446,P38822
P36006,P38822
Q04439,P38822
P40020,P38822
P40453,P38822
Q12342,P38822
P53939,P38822
P16658,P38822
P24814,P38822
P40091,P11710
P40073,P11710
P41832,P11710
P40450,P11710
P40450,P11710
P31374,P11710
P24583,P11710
P53046,P11710
P33314,P11710
P40020,P11710
P39732,P11710
P34250,P11710
P53950,P11710
P21691,P11710
Q12753,P11710
P53947,P11710
P32606,P11710
P53941,P11710
Q12309,P11710
P36119,P11710
P38185,P11710
P40450,P36006
P36006,P47068
P41832,P36006
Q04439,P36006
P39743,P36006
P37370,P36006
P38822,P36006
P40453,P36006
Q01389,P36006
P00950,P36006
P36150,P36006
P36006,P25046
Q08673,P36006
P00359,P36006
P41832,Q04439
Q04439,Q04439
P39743,Q04439
P37370,Q04439
P38822,Q04439
P40453,Q04439
Q01389,Q04439
P00950,Q04439
P36150,Q04439
P25046,Q04439
Q08673,Q04439
P00359,Q04439
Q12168,P39743
Q04322,P39743
P53933,P39743
P39969,P40073
P32457,P40073
P13186,P40073
Q04439,P40073
P24583,P40073
P46674,P40073
P07248,P40073
P18494,P40073
P22147,P40073
P53297,P40073
P40055,P40073
P53552,P40073
Q12446,P47068
P37370,P47068
P36006,P47068
Q04439,P47068
Q05080,P47068
P53933,P47068
P40020,P47068
Q12216,P40450
P53044,P47068
P53971,P47068
Q04195,P47068
Q12043,P47068
Q06625,P47068
Q07555,P47068
P24583,P47068
Q12446,Q06449
P24583,Q06449
Q04322,Q06449
P40483,Q06449
Q12344,Q06449
Q02969,Q06449
P38260,Q06449
P53044,Q06449
P14126,Q06449
P40303,Q06449
Q06106,Q06449
P39107,Q06449
P36060,Q06449
Q06449,P12684
P04161,Q06449
P37254,Q06449
Q12518,Q12446
Q05080,Q12446
P36006,Q12446
Q04439,Q12446
P38339,Q12446
P39940,Q12446
Q92331,Q12446
P37370,Q12446
P25369,Q12446
P38822,Q12446
P38852,Q12446
Q06449,Q12446
Q05080,P37370
P36006,P37370
Q04439,P37370
P39743,P37370
P40467,P37370
P36006,P41832
P36006,Q12446
Q04439,Q12446
Q05080,Q12446
P32793,Q12446
P43603,Q12446
P40073,Q12446
P39743,Q12446
P53281,Q12446
Q06449,Q12446
P38822,Q12446
P38822,Q12446
P38822,Q12446
P36006,P37370
Q04439,P37370
Q05080,P40450
P36006,P40450
Q04439,P40450
Q12163,P53933
P53281,P53933
P15891,P53933
P38822,P53933
P39743,P53933
P43603,P53933
P32793,P53933
Q06449,P53933
P53281,P53933
P15891,P53933
P38822,P53933
P39743,P53933
P43603,P53933
P32793,P53933
Q06449,P53933
Q04439,P41832
P41832,P36006
P38822,P40450
P04821,P40450
Q05080,P40450
P40450,P36006
Q04439,P40450
P40073,P08018
Q12446,P40073
P53933,P38822
P38822,Q12446
P47068,Q12446
P53281,Q12446
Q12446,Q06449
P43603,Q12446
P32793,Q12446
P39743,Q12446
Q04439,Q12446
Q12446,P38822
Q12446,P38822
P47068,Q12446
P32793,Q12446
Q06449,Q12446
Q12446,P43603
Q12446,P53281
Q12446,P40073
Q12446,P39743
Q12446,P39743
Q12446,P39743
Q12446,P39743
Q12446,Q04439
Q12446,Q04439
Q12446,Q04439
Q04439,Q12446
Q12446,P38822
Q12446,P38822
P38822,Q12446
Q12446,P38822
P38822,Q12446
P38822,Q12446
P38822,Q12446
Q12446,P38822
P47068,Q12446
P47068,Q12446
Q12446,P47068
Q12446,P47068
Q12446,P32793
P32793,Q12446
Q12446,P32793
Q12446,P32793
Q06449,Q12446
Q12446,Q06449
Q06449,Q12446
Q12446,Q06449
P43603,Q12446
P43603,Q12446
P43603,Q12446
P43603,Q12446
Q12446,P53281
P53281,Q12446
Q12446,P53281
Q12446,P53281
Q12446,P40073
Q12446,P40073
Q12446,P40073
P40073,Q12446
Q04322,P39743
Q12344,P39743
Q12344,Q04322
Q04322,Q12344
Q12344,P39743
P39743,Q04322
Q04322,P39743
Q12344,P39743
Q04322,Q12344
Q04322,Q12344
Q04322,P39743
Q12344,P39743
P53112,P80667
Q07418,P80667
P53112,P80667
P80667,P53112
P53112,P80667
Q12462,P27796
Q12462,P38137
Q12462,P53112
Q12462,P15202
P53112,P35056
P53112,P35056
P53112,P35056
P35056,P53112
P53112,P35056
P53112,P35056
P15891,P50942
P50942,P15891
P50942,P15891
P15891,P50942
P15891,P50942
P15891,P15891
P32608,P34072
P34072,P32608
P34072,P29311
P29311,P34072
P34072,P32608
P29311,P38165
P38165,P34730
P38165,P29311
Q03497,P34730
P29311,Q03497
P06782,Q03957
Q03957,P25555
P06782,Q03957
P06782,P12904
P13574,P39073
P48412,P38798
P48412,P30771
P48412,P38798
P30771,P38798
Q02555,P15646
EBI-10921362,P15646
Q12499,EBI-10921362
Q12460,EBI-10921362
P15646,Q02555
P15646,EBI-10921362
EBI-10916376,Q02555
Q02555,EBI-10821812
P15646,Q02555
P15646,EBI-10921918
P80667,P28795
Q04370,P80667
P35056,P53112
P35056,P40155
Q05568,P29340
P40155,P80667
Q05568,P39718
Q05568,P80667
P39718,P29340
P80667,P53112
Q03898,P34730
Q03898,P29311
Q03898,P29311
P34730,Q03898
P34730,Q03898
P34730,Q00816
P29311,Q00816
P34730,Q00816
P14680,P29311
P34730,P14680
Q08963,Q04693
Q08963,Q06217
P40546,Q08963
P39743,P39743
P15891,P39743
P25343,P39743
P25693,P39743
P39743,Q12446
P39743,P15891
P32917,P23561
P08539,P18851
P14681,P13574
Q06224,P42841
P42841,Q06224
P11433,P21268
P11433,P18851
P11433,P18852
P18851,P18852
P11433,P21268
P11433,P18851
P11433,P21268
P21268,P18851
P11433,P21268
P11433,P21268
P21268,P18851
P11433,P18851
P11433,P21268
P39010,P18851
P39010,P18852
P53271,P40094
P53271,P40094
P38328,P36006
P33204,P36006
P36006,P37370
Q04439,P38328
P33204,Q04439
Q04439,P37370
P38328,P36006
P37370,P36006
P36006,P37370
P36006,Q12446
P39743,P25343
P25343,P39743
P38634,P17157
P14737,P22216
P29469,P09119
P33767,P40509
P33767,P43621
P33767,P53622
P41811,P53622
P40509,P53622
P41811,P40509
P53622,P41811
P41811,P53622
P41811,P53622
P43621,P41810
P41810,P53622
P41810,P41811
P40509,P32074
P38682,P41811
P32074,P38682
P32074,P41811
P53600,P32074
P53622,P41811
P53622,P41810
P53622,P43621
P53622,P40509
P53622,P32074
P06103,Q04067
P40217,P06103
Q04067,P06103
P40217,P06103
P38249,P06103
P38249,P06103
Q04067,P40217
P06103,P40217
Q04067,P40217
P06103,Q04067
P06103,P40217
P06103,P38249
P40217,Q04067
P32497,P32911
P38249,P32497
Q04067,P06103
P32497,P32911
P46959,P41814
P16892,P08539
P08539,P16892
P14737,P22216
P14737,P22216
P14737,P22216
P22216,P14737
P13382,P32797
P40468,P32797
P39730,P32797
P32797,P13382
P17214,P32797
P32797,P39730
P32797,P13382
P32797,P13382
P32797,P17214
P13711,P35056
P13711,P35056
P32383,P40969
P32504,P32383
P32504,P32383
P17106,P35201
P40969,P17106
P17106,P32504
P35203,P17106
P04147,P53297
P24583,P04147
P04147,P38151
P32486,P04147
P39935,P04147
P04147,P39936
P07260,P39935
P07260,P39936
P04147,P39935
P39935,P07260
P04147,P07260
P04147,P39936
P07260,P39936
P38764,P32628
P32911,P38764
P38764,P25390
P33298,P38313
P33298,P33298
